source,domain,time_period,variable,path
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1994_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1995_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1996_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1997_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1998_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_1999_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2000_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2001_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2002_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2003_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2004_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2005_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2006_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2007_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2008_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_02.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_03.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_04.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_05.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_06.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_07.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_08.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_09.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_10.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_11.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2009_12.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2010_01.nc
BRAN2020,ocean,month,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/month/ocean_tx_trans_int_z_mth_2010_02.nc
